"","Std Sample Name","GSM ID","Primary Name","Study","Number of Read Pairs","Bio-rep","Pulldown or HiC","Restriction Enzyme","Cell Name","Cell Type","Organ","Biomaterial","Disease","5kb FC Loops (Unfiltered)","10kb FC Loops (Unfiltered)","25kb FC Loops (Unfiltered)","5kb FC Loops (Filtered)","10kb FC Loops (Filtered)","25kb FC Loops (Filtered)","5kb FH Loops (Unfiltered)","10kb FH Loops (Unfiltered)","25kb FH Loops (Unfiltered)","5kb FH Loops (Filtered)","10kb FH Loops (Filtered)","25kb FH Loops (Filtered)","5kb HiCCUPs Loops","10kb HiCCUPs Loops","25kb HiCCUPs Loops","1kb HiC Loops","5kb HiC Loops","5kb FC Longrange (Unfiltered)","10kb FC Longrange (Unfiltered)","25kb FC Longrange (Unfiltered)","5kb FC Longrange (Filtered)","10kb FC Longrange (Filtered)","25kb FC Longrange (Filtered)","5kb FH Longrange (Unfiltered)","10kb FH Longrange (Unfiltered)","25kb FH Longrange (Unfiltered)","5kb FH Longrange (Filtered)","10kb FH Longrange (Filtered)","25kb FH Longrange (Filtered)","5kb HiCCUPs Longrange","10kb HiCCUPs Longrange","25kb HiCCUPs Longrange","1kb HiC Longrange","5kb HiC Longrange","CP Peak Number","FH Peak Number","CP Peak BigBed","FH Peak BigBed","UUID","5kb FC QC Status (Unfiltered)","10kb FC QC Status (Unfiltered)","25kb FC QC Status (Unfiltered)","5kb FC QC Status (Filtered)","10kb FC QC Status (Filtered)","25kb FC QC Status (Filtered)","5kb FH QC Status (Unfiltered)","10kb FH QC Status (Unfiltered)","25kb FH QC Status (Unfiltered)","5kb FH QC Status (Filtered)","10kb FH QC Status (Filtered)","25kb FH QC Status (Filtered)","5kb HiCCUPs QC Status","10kb HiCCUPs QC Status","25kb HiCCUPs QC Status"
"","IMR-90","4DNES4296C5Q","IMR-90 (raw)","Bing Ren, UCSD","1,067,738,237","N/A","Hi-C","HindIII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","15448","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIW6H9U3S.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIW6H9U3S.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3f5dbef5-145c-4d93-be42-09d3a1539d4b","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","IMR-90","4DNES4296C5Q","IMR-90 (kr)","Bing Ren, UCSD","1,067,738,237","N/A","Hi-C","HindIII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","1535","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIW6H9U3S.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIW6H9U3S.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3f5dbef5-145c-4d93-be42-09d3a1539d4b","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","IMR-90","4DNES4296C5Q","IMR-90 (vc)","Bing Ren, UCSD","1,067,738,237","N/A","Hi-C","HindIII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","873","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIW6H9U3S.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIW6H9U3S.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3f5dbef5-145c-4d93-be42-09d3a1539d4b","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","WTC-11","4DNESJ7S5NDJ","WTC-11 (raw)","Job Dekker, UMMS","1,377,689,323","N/A","Hi-C","DpnII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21309","68010","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIVSCH2CH.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIVSCH2CH.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","82f32c06-0235-456d-9764-de5d016885cb","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","WTC-11","4DNESJ7S5NDJ","WTC-11 (kr)","Job Dekker, UMMS","1,377,689,323","N/A","Hi-C","DpnII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1057","29325","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIVSCH2CH.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIVSCH2CH.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","82f32c06-0235-456d-9764-de5d016885cb","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","WTC-11","4DNESJ7S5NDJ","WTC-11 (vc)","Job Dekker, UMMS","1,377,689,323","N/A","Hi-C","DpnII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","378","34715","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIVSCH2CH.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIVSCH2CH.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","82f32c06-0235-456d-9764-de5d016885cb","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9","4DNESZW7OOTL","H9 (raw)","Bing Ren, UCSD","1,884,583,871","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","73876","68010","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIEYQ5ZIR.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIEYQ5ZIR.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e861d6d0-f31b-45d9-8f80-ea93f752ee4c","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9","4DNESZW7OOTL","H9 (kr)","Bing Ren, UCSD","1,884,583,871","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10286","28834","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIEYQ5ZIR.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIEYQ5ZIR.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e861d6d0-f31b-45d9-8f80-ea93f752ee4c","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9","4DNESZW7OOTL","H9 (vc)","Bing Ren, UCSD","1,884,583,871","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7380","34802","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIEYQ5ZIR.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIEYQ5ZIR.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e861d6d0-f31b-45d9-8f80-ea93f752ee4c","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","HFFc6","4DNESNMAAN97","HFFc6 (raw)","Job Dekker, UMMS","2,764,855,452","N/A","Hi-C","DpnII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","405081","156270","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIMROE6N4.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIMROE6N4.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e594fc30-ba7e-4a2c-8633-cfa3ed66dc0e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","HFFc6","4DNESNMAAN97","HFFc6 (kr)","Job Dekker, UMMS","2,764,855,452","N/A","Hi-C","DpnII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","108452","80827","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIMROE6N4.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIMROE6N4.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e594fc30-ba7e-4a2c-8633-cfa3ed66dc0e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","HFFc6","4DNESNMAAN97","HFFc6 (vc)","Job Dekker, UMMS","2,764,855,452","N/A","Hi-C","DpnII","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","57511","91819","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIMROE6N4.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIMROE6N4.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e594fc30-ba7e-4a2c-8633-cfa3ed66dc0e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9","4DNES1ONB8TD","H9 (raw)","Bing Ren, UCSD","2,443,489,657","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","169860","161150","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIJ8JKKWJ.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIJ8JKKWJ.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","b277f599-21ca-46a9-b085-b1626167c335","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9","4DNES1ONB8TD","H9 (kr)","Bing Ren, UCSD","2,443,489,657","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29782","37646","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIJ8JKKWJ.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIJ8JKKWJ.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","b277f599-21ca-46a9-b085-b1626167c335","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9","4DNES1ONB8TD","H9 (vc)","Bing Ren, UCSD","2,443,489,657","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22846","51792","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIJ8JKKWJ.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFIJ8JKKWJ.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","b277f599-21ca-46a9-b085-b1626167c335","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H1-hESC","4DNESW1SPPTD","H1-hESC (raw)","Job Dekker, UMMS","3,400,024,261","N/A","Hi-C","MNase","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","236117","121835","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI2WSZPG9.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI2WSZPG9.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","29f87aff-a380-4f77-9df0-f93f75e433d6","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H1-hESC","4DNESW1SPPTD","H1-hESC (kr)","Job Dekker, UMMS","3,400,024,261","N/A","Hi-C","MNase","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","48831","77104","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI2WSZPG9.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI2WSZPG9.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","29f87aff-a380-4f77-9df0-f93f75e433d6","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H1-hESC","4DNESW1SPPTD","H1-hESC (vc)","Job Dekker, UMMS","3,400,024,261","N/A","Hi-C","MNase","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39733","86561","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI2WSZPG9.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI2WSZPG9.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","29f87aff-a380-4f77-9df0-f93f75e433d6","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","GM12878","4DNES3JX38V5","GM12878 (raw)","Erez Lieberman Aiden, BCM","4,010,478,943","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","491244","166363","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI1UEG1HD.1000.raw.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI1UEG1HD.5000.raw.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","55b4d947-cde9-410b-86fe-e7183a3f7c81","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","GM12878","4DNES3JX38V5","GM12878 (kr)","Erez Lieberman Aiden, BCM","4,010,478,943","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","136188","45346","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI1UEG1HD.1000.kr.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI1UEG1HD.5000.kr.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","55b4d947-cde9-410b-86fe-e7183a3f7c81","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","GM12878","4DNES3JX38V5","GM12878 (vc)","Erez Lieberman Aiden, BCM","4,010,478,943","N/A","Hi-C","MboI","Currently Unavailable","Currently Unavailable","Undetermined","Under Review","Currently Unavailable","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84532","59832","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI1UEG1HD.1000.vc.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hic/mustache/4DNFI1UEG1HD.5000.vc.longrange.bed.gz","-1","-1","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","55b4d947-cde9-410b-86fe-e7183a3f7c81","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
